latitude,longitude,k
26.490000000000002,87.56,249.15724
26.490000000000002,87.57000000000001,248.28351
26.490000000000002,87.58,200.2284
26.490000000000002,87.59,177.59914
26.490000000000002,87.60000000000001,150.19252
26.490000000000002,87.61,144.02774
26.490000000000002,87.62,150.08989
26.490000000000002,87.63,160.2429
26.490000000000002,87.64,158.12044
26.490000000000002,87.65,136.63269
26.490000000000002,87.66,128.01718
26.490000000000002,87.67,128.0117
26.490000000000002,87.68,135.6565
26.490000000000002,87.69,118.77194
26.490000000000002,87.7,113.251175
26.490000000000002,87.71000000000001,127.10501
26.490000000000002,87.72,119.18625
26.490000000000002,87.73,136.13506
26.490000000000002,87.74,152.04941
26.490000000000002,87.75,146.7514
26.490000000000002,87.76,141.80156
26.490000000000002,87.77,150.15437
26.490000000000002,87.78,145.94228
26.490000000000002,87.79,152.821
26.490000000000002,87.8,167.82977
26.490000000000002,87.81,184.7108
26.490000000000002,87.82000000000001,231.73871
26.490000000000002,87.83,285.39294
26.490000000000002,87.84,323.00375
26.490000000000002,87.85000000000001,348.89117
26.490000000000002,87.86,381.17654
26.490000000000002,87.87,360.04977
26.490000000000002,87.88,393.8064
26.490000000000002,87.89,429.73334
26.490000000000002,87.9,411.47836
26.490000000000002,87.91,356.4597
26.490000000000002,87.92,311.14734
26.490000000000002,87.93,249.72609
26.490000000000002,87.94,220.35182
26.490000000000002,87.95,250.6828
26.490000000000002,87.97,253.04634
26.490000000000002,87.98,259.9671
26.490000000000002,88.04,229.33551
26.490000000000002,88.05,202.89746
26.490000000000002,88.06,200.5712
26.490000000000002,88.07000000000001,210.6873
26.490000000000002,88.08,180.84727
26.490000000000002,88.09,178.59737
26.490000000000002,88.10000000000001,179.58658
26.5,86.56,117.663795
26.5,86.57000000000001,109.17272
26.5,86.58,107.37717
26.5,86.59,99.990135
26.5,86.60000000000001,102.76683
26.5,86.61,107.810005
26.5,86.62,106.32825
26.5,86.63,103.11305
26.5,86.64,95.094475
26.5,86.65,97.83967
26.5,86.66,106.67835
26.5,86.67,110.0408
26.5,86.68,105.62513
26.5,86.69,112.53425
26.5,86.7,105.42996
26.5,86.71000000000001,101.40377
26.5,86.72,118.631645
26.5,86.73,102.0273
26.5,86.74,107.52937
26.5,86.75,111.543785
26.5,86.76,131.83673
26.5,86.77,123.52473
26.5,86.78,142.17767
26.5,86.79,138.57736
26.5,86.8,139.05232
26.5,86.81,153.95232
26.5,86.82000000000001,151.03711
26.5,86.83,156.1236
26.5,86.84,171.72304
26.5,86.85000000000001,185.94638
26.5,86.86,207.191
26.5,87.08,142.74615
26.5,87.09,149.70914
26.5,87.10000000000001,148.52336
26.5,87.11,152.8149
26.5,87.12,148.51204
26.5,87.13,146.61299
26.5,87.14,137.25458
26.5,87.15,129.54413
26.5,87.16,127.06029
26.5,87.17,117.01596
26.5,87.18,121.26072
26.5,87.19,124.9145
26.5,87.2,125.3494
26.5,87.21000000000001,119.731995
26.5,87.22,123.090515
26.5,87.23,130.38881
26.5,87.24,137.93748
26.5,87.25,136.99315
26.5,87.26,127.03145
26.5,87.27,130.6073
26.5,87.28,129.02217
26.5,87.29,128.88498
26.5,87.3,122.13162
26.5,87.31,115.786385
26.5,87.32000000000001,114.15118
26.5,87.33,118.304344
26.5,87.34,127.93955
26.5,87.35000000000001,125.22516
26.5,87.36,126.35109
26.5,87.37,124.123405
26.5,87.38,142.42159
26.5,87.39,148.62737
26.5,87.4,149.264
26.5,87.41,162.14665
26.5,87.42,143.74336
26.5,87.43,158.6188
26.5,87.44,157.63174
26.5,87.45,162.93504
26.5,87.46000000000001,207.18114
26.5,87.47,204.54741
26.5,87.48,216.6525
26.5,87.49,210.41805
26.5,87.5,180.87238
26.5,87.51,205.03293
26.5,87.52,187.63568
26.5,87.53,192.93527
26.5,87.54,219.29109
26.5,87.55,241.734
26.5,87.56,249.1058
26.5,87.57000000000001,226.53436
26.5,87.58,196.25743
26.5,87.59,173.82013
26.5,87.60000000000001,150.50749
26.5,87.61,144.66884
26.5,87.62,141.00314
26.5,87.63,133.34308
26.5,87.64,154.08818
26.5,87.65,141.77274
26.5,87.66,128.37636
26.5,87.67,133.10295
26.5,87.68,125.22554
26.5,87.69,135.46541
26.5,87.7,127.66757
26.5,87.71000000000001,125.49851
26.5,87.72,136.17271
26.5,87.73,138.64261
26.5,87.74,149.60202
26.5,87.75,138.42065
26.5,87.76,143.61855
26.5,87.77,144.16953
26.5,87.78,153.24332
26.5,87.79,143.46611
26.5,87.8,170.63779
26.5,87.81,184.19405
26.5,87.82000000000001,247.55069
26.5,87.83,303.11014
26.5,87.84,347.7139
26.5,87.85000000000001,328.88928
26.5,87.86,340.64008
26.5,87.87,363.19006
26.5,87.88,368.28247
26.5,87.89,375.20245
26.5,87.9,377.6696
26.5,87.91,337.59006
26.5,87.92,275.20825
26.5,87.93,236.09978
26.5,87.94,219.28061
26.5,87.95,229.16904
26.5,87.96000000000001,222.31001
26.5,87.97,217.87354
26.5,87.98,209.00291
26.5,87.99,215.69095
26.5,88.0,211.05571
26.5,88.01,210.54976
26.5,88.02,220.21881
26.5,88.04,254.14803
26.5,88.05,223.55754
26.5,88.06,200.67863
26.5,88.07000000000001,182.13023
26.5,88.08,172.03986
26.5,88.09,174.39899
26.51,86.55,99.71062
26.51,86.56,108.50998
26.51,86.57000000000001,106.41311
26.51,86.58,105.430626
26.51,86.59,115.3724
26.51,86.60000000000001,110.11322
26.51,86.61,102.571945
26.51,86.62,98.39751
26.51,86.63,100.6086
26.51,86.64,99.80689
26.51,86.65,107.89318
26.51,86.66,98.96776
26.51,86.67,118.95461
26.51,86.68,106.79483
26.51,86.69,103.90391
26.51,86.7,108.224464
26.51,86.71000000000001,104.870895
26.51,86.72,105.57881
26.51,86.73,111.6712
26.51,86.74,136.2889
26.51,86.75,116.66931
26.51,86.76,120.39845
26.51,86.77,134.35812
26.51,86.78,141.00758
26.51,86.79,146.3562
26.51,86.8,143.29381
26.51,86.81,154.44124
26.51,86.82000000000001,163.69719
26.51,86.83,161.25334
26.51,86.84,161.2511
26.51,86.85000000000001,169.53532
26.51,86.86,182.36668
26.51,86.88,179.43243
26.51,86.89,172.31776
26.51,86.93,189.6445
26.51,87.08,155.18213
26.51,87.09,160.70709
26.51,87.10000000000001,159.7267
26.51,87.11,157.42278
26.51,87.12,148.19138
26.51,87.13,148.17964
26.51,87.14,142.86913
26.51,87.15,129.22583
26.51,87.16,124.36634
26.51,87.17,114.40089
26.51,87.18,124.1482
26.51,87.19,125.26153
26.51,87.2,121.40284
26.51,87.21000000000001,123.87455
26.51,87.22,130.63127
26.51,87.23,131.49979
26.51,87.24,134.82956
26.51,87.25,135.54872
26.51,87.26,132.65868
26.51,87.27,143.62782
26.51,87.28,131.59933
26.51,87.29,141.67807
26.51,87.3,114.77844
26.51,87.31,117.69556
26.51,87.32000000000001,122.8156
26.51,87.33,118.60545
26.51,87.34,114.85515
26.51,87.35000000000001,124.162704
26.51,87.36,119.282
26.51,87.37,118.83937
26.51,87.38,119.9667
26.51,87.39,146.08081
26.51,87.4,150.546
26.51,87.41,148.2445
26.51,87.42,151.99573
26.51,87.43,164.07178
26.51,87.44,173.43706
26.51,87.45,175.71661
26.51,87.46000000000001,198.3176
26.51,87.47,204.88104
26.51,87.48,215.30035
26.51,87.49,258.16803
26.51,87.5,193.94566
26.51,87.51,197.40236
26.51,87.52,203.87125
26.51,87.53,202.83319
26.51,87.54,229.36584
26.51,87.55,236.80576
26.51,87.56,244.87198
26.51,87.57000000000001,221.99538
26.51,87.58,203.0889
26.51,87.59,185.82935
26.51,87.60000000000001,151.61441
26.51,87.61,141.34233
26.51,87.62,160.45593
26.51,87.63,148.07959
26.51,87.64,160.61267
26.51,87.65,143.32762
26.51,87.66,124.11798
26.51,87.67,134.10027
26.51,87.68,133.2125
26.51,87.69,140.28764
26.51,87.7,134.73714
26.51,87.71000000000001,133.62357
26.51,87.72,142.9701
26.51,87.73,131.78004
26.51,87.74,133.28079
26.51,87.75,123.852196
26.51,87.76,137.59438
26.51,87.77,133.42435
26.51,87.78,136.4461
26.51,87.79,145.11243
26.51,87.8,162.85486
26.51,87.81,176.9141
26.51,87.82000000000001,232.1957
26.51,87.83,295.9096
26.51,87.84,341.4178
26.51,87.85000000000001,342.77307
26.51,87.86,339.3936
26.51,87.87,381.9987
26.51,87.88,370.5861
26.51,87.89,376.78256
26.51,87.9,357.96545
26.51,87.91,325.1553
26.51,87.92,264.7094
26.51,87.93,220.61134
26.51,87.94,212.24608
26.51,87.95,197.4203
26.51,87.96000000000001,196.26944
26.51,87.97,191.43466
26.51,87.98,158.60225
26.51,87.99,170.64613
26.51,88.0,180.21597
26.51,88.01,175.82805
26.51,88.02,196.70543
26.51,88.03,223.43787
26.51,88.04,255.32585
26.51,88.05,197.07779
26.51,88.06,181.09895
26.51,88.07000000000001,163.12115
26.51,88.08,164.25153
26.51,88.09,166.15526
26.51,88.10000000000001,180.32025
26.52,86.55,99.04387
26.52,86.56,104.687836
26.52,86.57000000000001,102.30782
26.52,86.58,102.27915
26.52,86.59,107.23062
26.52,86.60000000000001,112.79522
26.52,86.61,105.33733
26.52,86.62,94.93594
26.52,86.63,97.48963
26.52,86.64,115.0935
26.52,86.65,108.29029
26.52,86.66,101.80933
26.52,86.67,112.917114
26.52,86.68,105.29423
26.52,86.69,114.2578
26.52,86.7,113.5705
26.52,86.71000000000001,106.792274
26.52,86.72,111.70297
26.52,86.73,140.30421
26.52,86.74,133.7477
26.52,86.75,121.5448
26.52,86.76,136.86673
26.52,86.77,144.51259
26.52,86.78,162.96445
26.52,86.79,159.70598
26.52,86.8,161.04062
26.52,86.81,161.8813
26.52,86.82000000000001,176.23444
26.52,86.83,169.21997
26.52,86.84,164.53036
26.52,86.85000000000001,165.41779
26.52,86.86,181.10355
26.52,86.87,179.333
26.52,86.88,181.5789
26.52,86.89,176.89986
26.52,86.91,185.54639
26.52,86.92,262.22452
26.52,86.93,192.14314
26.52,86.94,188.14764
26.52,86.95,186.34183
26.52,86.96000000000001,166.86208
26.52,86.97,164.17644
26.52,86.98,161.47606
26.52,86.99,162.72128
26.52,87.0,147.8352
26.52,87.08,169.16359
26.52,87.09,169.98587
26.52,87.10000000000001,159.08386
26.52,87.11,153.44083
26.52,87.12,145.15332
26.52,87.13,143.38655
26.52,87.14,130.5754
26.52,87.15,120.87269
26.52,87.16,119.28734
26.52,87.17,117.86168
26.52,87.18,120.86473
26.52,87.19,124.13239
26.52,87.2,122.26245
26.52,87.21000000000001,123.64957
26.52,87.22,124.86861
26.52,87.23,129.53972
26.52,87.24,133.75081
26.52,87.25,146.24638
26.52,87.26,133.41335
26.52,87.27,146.20114
26.52,87.28,137.2315
26.52,87.29,128.62491
26.52,87.3,122.54237
26.52,87.31,117.93912
26.52,87.32000000000001,118.03002
26.52,87.33,118.132774
26.52,87.34,123.89798
26.52,87.35000000000001,117.95615
26.52,87.36,112.15682
26.52,87.37,114.15628
26.52,87.38,119.671036
26.52,87.39,127.87179
26.52,87.4,138.96225
26.52,87.41,153.65799
26.52,87.42,155.88902
26.52,87.43,173.7649
26.52,87.44,181.5473
26.52,87.45,183.4284
26.52,87.46000000000001,196.30841
26.52,87.47,218.47849
26.52,87.48,233.31294
26.52,87.49,213.29001
26.52,87.5,185.11285
26.52,87.51,196.51541
26.52,87.52,214.78436
26.52,87.53,216.41667
26.52,87.54,238.0356
26.52,87.55,238.48026
26.52,87.56,239.29451
26.52,87.57000000000001,213.48091
26.52,87.58,193.82504
26.52,87.59,180.96863
26.52,87.60000000000001,158.41325
26.52,87.61,145.36673
26.52,87.62,158.816
26.52,87.63,145.24547
26.52,87.64,166.08301
26.52,87.65,131.02652
26.52,87.66,130.69499
26.52,87.67,127.20715
26.52,87.68,131.37921
26.52,87.69,139.10593
26.52,87.7,132.32762
26.52,87.71000000000001,128.2368
26.52,87.72,133.2735
26.52,87.73,121.41301
26.52,87.74,127.77492
26.52,87.75,132.84506
26.52,87.76,128.79225
26.52,87.77,129.6562
26.52,87.78,143.68486
26.52,87.79,144.18944
26.52,87.8,159.53416
26.52,87.81,160.2303
26.52,87.82000000000001,220.01843
26.52,87.83,300.45743
26.52,87.84,329.19208
26.52,87.85000000000001,348.3838
26.52,87.86,366.88098
26.52,87.87,386.2119
26.52,87.88,375.923
26.52,87.89,360.85547
26.52,87.9,339.21548
26.52,87.91,301.7491
26.52,87.92,229.75987
26.52,87.93,201.59608
26.52,87.94,197.73999
26.52,87.95,177.5492
26.52,87.96000000000001,163.04253
26.52,87.97,155.6565
26.52,87.98,143.99025
26.52,87.99,136.31711
26.52,88.0,140.8938
26.52,88.01,140.77351
26.52,88.02,154.35178
26.52,88.03,178.6575
26.52,88.04,194.43384
26.52,88.05,186.32309
26.52,88.06,202.10626
26.52,88.07000000000001,171.36353
26.52,88.08,164.04799
26.52,88.09,172.51735
26.52,88.10000000000001,185.24799
26.53,86.53,101.5815
26.53,86.54,110.19435
26.53,86.55,99.24594
26.53,86.56,104.18221
26.53,86.57000000000001,109.86596
26.53,86.58,121.13952
26.53,86.59,110.18036
26.53,86.60000000000001,108.248566
26.53,86.61,99.13949
26.53,86.62,99.62006
26.53,86.63,103.07731
26.53,86.64,113.07647
26.53,86.65,105.55116
26.53,86.66,125.03264
26.53,86.67,105.59744
26.53,86.68,107.97724
26.53,86.69,106.33008
26.53,86.7,117.542114
26.53,86.71000000000001,114.307205
26.53,86.72,114.44903
26.53,86.73,138.38432
26.53,86.74,163.83926
26.53,86.75,159.94426
26.53,86.76,147.599
26.53,86.77,151.32086
26.53,86.78,161.91144
26.53,86.79,162.64554
26.53,86.8,167.10028
26.53,86.81,170.31807
26.53,86.82000000000001,167.74226
26.53,86.83,166.9464
26.53,86.84,167.77684
26.53,86.85000000000001,170.66896
26.53,86.86,174.4411
26.53,86.87,174.72319
26.53,86.88,180.20381
26.53,86.89,174.52278
26.53,86.9,200.39247
26.53,86.91,183.89923
26.53,86.92,192.63506
26.53,86.95,182.4077
26.53,86.96000000000001,175.44633
26.53,86.97,163.96312
26.53,86.98,170.05743
26.53,86.99,170.46045
26.53,87.0,166.32831
26.53,87.01,176.68596
26.53,87.07000000000001,180.87209
26.53,87.08,176.76068
26.53,87.09,173.44777
26.53,87.10000000000001,169.81775
26.53,87.11,152.18846
26.53,87.12,146.0494
26.53,87.13,141.15257
26.53,87.14,114.3797
26.53,87.15,110.37323
26.53,87.16,116.61621
26.53,87.17,116.2255
26.53,87.18,118.49949
26.53,87.19,124.97548
26.53,87.2,131.30309
26.53,87.21000000000001,127.18658
26.53,87.22,124.62221
26.53,87.23,127.411224
26.53,87.24,132.44586
26.53,87.25,137.75786
26.53,87.26,133.1516
26.53,87.27,142.63234
26.53,87.28,139.2004
26.53,87.29,125.87865
26.53,87.3,128.81718
26.53,87.31,120.79827
26.53,87.32000000000001,127.41766
26.53,87.33,119.61779
26.53,87.34,121.99602
26.53,87.35000000000001,120.365616
26.53,87.36,113.91086
26.53,87.37,113.16388
26.53,87.38,116.51147
26.53,87.39,117.584656
26.53,87.4,131.88152
26.53,87.41,147.5507
26.53,87.42,166.42674
26.53,87.43,194.33919
26.53,87.44,204.64012
26.53,87.45,192.52939
26.53,87.46000000000001,190.59152
26.53,87.47,201.72237
26.53,87.48,205.07076
26.53,87.49,199.76788
26.53,87.5,171.52328
26.53,87.51,194.01556
26.53,87.52,210.6455
26.53,87.53,228.07567
26.53,87.54,232.13374
26.53,87.55,234.44171
26.53,87.56,240.54166
26.53,87.57000000000001,210.55478
26.53,87.58,196.33223
26.53,87.59,173.67513
26.53,87.60000000000001,161.53046
26.53,87.61,154.72327
26.53,87.62,150.56651
26.53,87.63,144.42545
26.53,87.64,166.22185
26.53,87.65,142.12096
26.53,87.66,131.07272
26.53,87.67,129.00552
26.53,87.68,133.99664
26.53,87.69,131.54922
26.53,87.7,133.58691
26.53,87.71000000000001,128.99588
26.53,87.72,126.800735
26.53,87.73,127.49641
26.53,87.74,125.786415
26.53,87.75,133.9769
26.53,87.76,131.21252
26.53,87.77,134.47206
26.53,87.78,147.61148
26.53,87.79,152.63094
26.53,87.8,156.76355
26.53,87.81,158.8445
26.53,87.82000000000001,218.98628
26.53,87.83,234.18472
26.53,87.84,282.8506
26.53,87.85000000000001,294.27496
26.53,87.86,311.49442
26.53,87.87,343.2417
26.53,87.88,334.32925
26.53,87.89,334.46106
26.53,87.9,322.57037
26.53,87.91,288.55283
26.53,87.92,223.05513
26.53,87.93,181.13113
26.53,87.94,169.00919
26.53,87.95,162.44489
26.53,87.96000000000001,136.15703
26.53,87.97,130.30829
26.53,87.98,125.02565
26.53,87.99,128.78172
26.53,88.0,156.2169
26.53,88.01,173.16724
26.53,88.02,158.35556
26.53,88.03,167.13382
26.53,88.04,177.63219
26.53,88.05,206.72345
26.53,88.06,197.451
26.53,88.07000000000001,164.50179
26.53,88.08,164.80482
26.53,88.09,185.78477
26.54,86.49,130.55432
26.54,86.5,112.33978
26.54,86.51,105.74411
26.54,86.52,110.66856
26.54,86.53,116.11726
26.54,86.54,116.28117
26.54,86.55,105.75982
26.54,86.56,114.538055
26.54,86.57000000000001,101.9006
26.54,86.58,107.04018
26.54,86.59,107.61788
26.54,86.60000000000001,106.49483
26.54,86.61,113.67007
26.54,86.62,100.58361
26.54,86.63,113.46824
26.54,86.64,102.31274
26.54,86.65,106.26449
26.54,86.66,107.843056
26.54,86.67,117.34827
26.54,86.68,110.80525
26.54,86.69,104.99429
26.54,86.7,115.82318
26.54,86.71000000000001,122.87245
26.54,86.72,134.72128
26.54,86.73,141.98624
26.54,86.74,155.23106
26.54,86.75,152.73763
26.54,86.76,153.57617
26.54,86.77,154.52565
26.54,86.78,167.0494
26.54,86.79,166.17691
26.54,86.8,175.19002
26.54,86.81,174.71375
26.54,86.82000000000001,171.88103
26.54,86.83,173.11624
26.54,86.84,170.5203
26.54,86.85000000000001,168.87303
26.54,86.86,180.04234
26.54,86.87,177.68622
26.54,86.88,182.85043
26.54,86.89,182.94847
26.54,86.9,188.02667
26.54,86.91,183.3105
26.54,86.92,182.4671
26.54,86.96000000000001,194.97197
26.54,86.97,184.33731
26.54,86.98,180.75745
26.54,86.99,181.60089
26.54,87.0,179.7232
26.54,87.01,180.13837
26.54,87.02,186.46788
26.54,87.07000000000001,182.0108
26.54,87.08,180.33513
26.54,87.09,187.90807
26.54,87.10000000000001,171.57172
26.54,87.11,159.62523
26.54,87.12,148.84846
26.54,87.13,137.55336
26.54,87.14,107.6868
26.54,87.15,109.36656
26.54,87.16,125.1902
26.54,87.17,111.89156
26.54,87.18,116.19922
26.54,87.19,121.36068
26.54,87.2,134.13145
26.54,87.21000000000001,125.18964
26.54,87.22,136.02315
26.54,87.23,129.6612
26.54,87.24,130.54417
26.54,87.25,127.47097
26.54,87.26,133.20132
26.54,87.27,136.3542
26.54,87.28,134.78929
26.54,87.29,125.89649
26.54,87.3,132.15253
26.54,87.31,123.549934
26.54,87.32000000000001,114.96849
26.54,87.33,110.97215
26.54,87.34,112.06873
26.54,87.35000000000001,114.35581
26.54,87.36,117.65874
26.54,87.37,108.024414
26.54,87.38,111.95177
26.54,87.39,120.40847
26.54,87.4,130.95805
26.54,87.41,158.57649
26.54,87.42,203.72624
26.54,87.43,202.77992
26.54,87.44,187.80968
26.54,87.45,193.1822
26.54,87.46000000000001,186.92426
26.54,87.47,190.91153
26.54,87.48,199.98947
26.54,87.49,190.80725
26.54,87.5,188.76122
26.54,87.51,201.80582
26.54,87.52,234.2678
26.54,87.53,242.62733
26.54,87.54,250.88773
26.54,87.55,231.03375
26.54,87.56,203.7103
26.54,87.57000000000001,201.88815
26.54,87.58,203.06865
26.54,87.59,183.27281
26.54,87.60000000000001,165.08798
26.54,87.61,155.3996
26.54,87.62,149.24628
26.54,87.63,146.56456
26.54,87.64,160.7022
26.54,87.65,133.78864
26.54,87.66,128.69653
26.54,87.67,136.41747
26.54,87.68,135.0727
26.54,87.69,139.36623
26.54,87.7,130.72697
26.54,87.71000000000001,128.90848
26.54,87.72,128.78133
26.54,87.73,129.56633
26.54,87.74,133.51013
26.54,87.75,137.66466
26.54,87.76,139.44292
26.54,87.77,144.64427
26.54,87.78,154.85425
26.54,87.79,169.3186
26.54,87.8,164.34352
26.54,87.81,157.23032
26.54,87.82000000000001,177.98895
26.54,87.83,207.50133
26.54,87.84,271.20322
26.54,87.85000000000001,275.01703
26.54,87.86,296.36624
26.54,87.87,302.15125
26.54,87.88,303.1056
26.54,87.89,314.7038
26.54,87.9,295.74463
26.54,87.91,270.2835
26.54,87.92,218.3686
26.54,87.93,164.47873
26.54,87.94,170.67705
26.54,87.95,137.59332
26.54,87.96000000000001,119.388504
26.54,87.97,110.36669
26.54,87.98,116.7978
26.54,87.99,110.99755
26.54,88.0,118.38544
26.54,88.01,195.78735
26.54,88.02,173.16142
26.54,88.03,167.22383
26.54,88.04,200.65633
26.54,88.05,220.32939
26.54,88.06,224.25621
26.54,88.07000000000001,176.15112
26.54,88.08,175.30333
26.54,88.09,189.54233
26.54,88.10000000000001,170.6357
26.54,88.11,193.02426
26.55,86.47,119.94909
26.55,86.48,119.675896
26.55,86.49,126.18679
26.55,86.5,110.89994
26.55,86.51,108.21662
26.55,86.52,107.98874
26.55,86.53,112.369125
26.55,86.54,110.223366
26.55,86.55,103.823296
26.55,86.56,109.34078
26.55,86.57000000000001,111.70143
26.55,86.58,118.49395
26.55,86.59,106.43158
26.55,86.60000000000001,99.97264
26.55,86.61,105.048416
26.55,86.62,103.20383
26.55,86.63,114.10443
26.55,86.64,124.14759
26.55,86.65,113.5766
26.55,86.66,116.06379
26.55,86.67,125.404396
26.55,86.68,119.47352
26.55,86.69,121.408066
26.55,86.7,118.78279
26.55,86.71000000000001,126.64127
26.55,86.72,136.4719
26.55,86.73,146.60245
26.55,86.74,156.81511
26.55,86.75,157.59505
26.55,86.76,172.57878
26.55,86.77,164.48477
26.55,86.78,181.11252
26.55,86.79,185.67746
26.55,86.8,183.27681
26.55,86.81,188.85013
26.55,86.82000000000001,190.9651
26.55,86.83,194.64493
26.55,86.84,187.28177
26.55,86.85000000000001,186.81061
26.55,86.86,192.1002
26.55,86.87,198.46385
26.55,86.88,199.17091
26.55,86.89,202.71945
26.55,86.9,215.72519
26.55,86.91,198.74792
26.55,86.92,185.66307
26.55,86.97,192.62593
26.55,86.98,180.63249
26.55,86.99,179.9335
26.55,87.0,181.3162
26.55,87.01,179.8165
26.55,87.02,182.8488
26.55,87.03,180.42291
26.55,87.07000000000001,185.93575
26.55,87.08,198.53827
26.55,87.09,199.55977
26.55,87.10000000000001,188.12764
26.55,87.11,167.37048
26.55,87.12,148.9674
26.55,87.13,131.4917
26.55,87.14,106.84781
26.55,87.15,106.38031
26.55,87.16,108.34268
26.55,87.17,115.91444
26.55,87.18,115.24758
26.55,87.19,118.771454
26.55,87.2,122.37559
26.55,87.21000000000001,125.290436
26.55,87.22,128.45033
